ID	Class	Min_RGB_10_7_19_R	Min_RGB_10_7_19_G	Min_RGB_10_7_19_B	1stQu_RGB_10_7_19_R	1stQu_RGB_10_7_19_G	1stQu_RGB_10_7_19_B	Median_RGB_10_7_19_R	Median_RGB_10_7_19_G	Median_RGB_10_7_19_B	Mean_RGB_10_7_19_R	Mean_RGB_10_7_19_G	Mean_RGB_10_7_19_B	3rdQu_RGB_10_7_19_R	3rdQu_RGB_10_7_19_G	3rdQu_RGB_10_7_19_B	Max_RGB_10_7_19_R	Max_RGB_10_7_19_G	Max_RGB_10_7_19_B	sd_RGB_10_7_19_R	sd_RGB_10_7_19_G	sd_RGB_10_7_19_B
EL19_5233	17674.05	0	0	0	81.75	74.0	73.0	111.5	104.0	94.0	116.57142857142901	110.985714285714	102.378571428571	139.25	136.0	123.0	248	247	239	53.285324400867204	53.916266777542496	46.28570453161179
EL19_6638	16655.595	25	22	21	67.25	60.0	56.0	102.5	96.0	83.5	116.915384615385	111.746153846154	97.16153846153851	159.75	153.5	132.5	249	250	217	58.8302029975645	61.1526633999402	50.859862770416896
EL19_5255	11771.32	40	30	32	88.75	77.0	75.0	123.5	111.5	106.0	125.07142857142901	114.471428571429	107.82142857142901	152.0	140.5	133.0	232	223	215	45.637395189374296	45.5567387330093	41.2244719974639
EL19_6515	10981.65	18	12	11	59.5	54.75	53.75	105.0	93.5	85.5	113.6	103.9	94.77142857142859	160.25	147.0	133.75	245	245	232	60.7402536812795	59.5103884287042	51.8096047950922
EL19_5424	14560.05	0	0	0	79.5	69.5	66.0	131.0	123.0	110.0	128.92805755395702	124.719424460432	109.539568345324	179.0	176.0	154.0	249	249	222	62.400603895230205	65.56123686582261	56.0374184235894
EL19_6458	17411.625	0	0	0	107.75	103.0	85.75	138.5	135.0	114.5	138.50735294117598	136.022058823529	115.764705882353	172.0	172.5	145.5	243	251	218	44.1826170483084	48.0705449062282	41.073238163629
EL19_5513	12674.595	44	37	37	88.25	80.5	75.75	125.5	118.0	110.0	125.80952380952401	116.801587301587	107.944444444444	161.75	150.0	137.25	230	226	212	46.404950474829995	46.143085261611205	40.4863049547484
EL19_6635	12865.8	24	14	18	84.0	76.0	74.0	107.0	97.0	94.0	120.480620155039	111.565891472868	105.480620155039	137.0	129.0	123.0	242	244	227	49.5140606253658	50.49502527496529	45.6215924712455
EL19_5563	12807.995	17	15	16	61.0	52.5	51.25	87.5	79.0	75.0	103.771428571429	96.25	89.57142857142858	137.25	128.25	115.5	242	240	220	56.748003211109506	57.33030950979779	50.2640714192786
EL19_6651	13063.8	17	16	17	39.0	36.0	36.0	85.0	74.0	67.0	94.63909774436091	88.84962406015042	79.9323308270677	135.0	129.0	112.0	250	243	221	61.3480308080728	60.224767914141	52.3610998751186
EL19_5822	8120.71	16	12	12	51.0	46.75	47.0	83.5	74.5	70.5	91.92857142857142	84.75714285714291	80.24285714285709	123.5	112.75	106.25	243	236	219	48.7782595247211	47.5361084154856	43.2727457431592
EL19_6845	6521.1	13	8	9	55.75	48.0	47.25	92.5	80.5	76.5	102.825396825397	93.0793650793651	87.18253968253971	140.25	129.75	120.75	254	249	221	58.1084612585919	57.076314271277596	51.3191427510087
EL19_5329	7146.85	28	19	17	80.5	76.0	70.0	115.0	118.0	103.0	116.61111111111099	116.76984126984101	102.746031746032	154.75	156.5	132.75	230	247	209	45.094917180936896	48.54724094296821	41.544566240688894
EL19_6123	10083.57	0	0	0	64.0	61.0	53.5	103.0	100.0	83.0	102.931297709924	103.06106870229	87.9160305343512	139.0	146.0	118.0	249	249	232	49.156765062195795	52.651065549184	44.930208814584205
EL19_5674	9355.335	20	18	18	68.0	59.0	58.0	91.0	82.0	81.0	95.1732283464567	86.8976377952756	84.2677165354331	120.0	112.0	109.0	207	195	195	39.612026089606104	38.8327375073173	36.8229243682536
EL19_6535	8629.095	23	18	22	56.75	50.0	52.0	88.0	81.0	80.5	93.6357142857143	86.6142857142857	86.37857142857142	127.25	117.0	114.0	197	194	180	42.831140878834	42.6720108956048	40.1309847921845
EL19_5472	14248.05	27	23	19	75.0	66.75	55.5	111.0	109.5	88.0	119.80147058823499	114.81617647058799	95.9485294117647	156.75	160.0	131.0	244	243	222	54.5978998175572	57.1943019961594	48.19548462835589
EL19_6843	15335.855	12	11	11	56.0	51.0	41.0	113.0	109.0	84.0	112.92857142857099	111.20634920634899	89.1031746031746	172.75	170.75	137.75	233	232	192	62.7796372810711	64.4201605040307	52.320983074109705
EL19_5583	12152.91	30	23	21	89.75	79.75	71.5	122.5	114.0	105.0	135.678571428571	128.514285714286	117.407142857143	186.25	183.0	162.0	253	254	236	61.391685966897604	63.47032226827471	57.60356908763661
EL19_6369	12931.84	15	12	14	52.75	48.25	42.75	99.0	96.0	82.0	112.671428571429	107.478571428571	93.3142857142857	174.5	167.0	141.25	254	250	227	68.3443926912295	68.841750325457	58.8338821915631
EL19_5454	14952.42	0	0	0	68.0	59.0	55.0	94.0	81.0	76.0	99.48062015503879	90.2403100775194	83.7984496124031	121.0	110.0	99.0	230	219	201	46.024297383147605	45.6158852528711	42.3553383303394
EL19_6296	15159.045	36	30	30	83.0	73.25	70.0	110.0	98.0	90.0	115.97619047619	107.11111111111099	99.30158730158729	144.25	130.0	121.75	239	233	216	45.876262146903706	45.88685602169271	41.5263328197942
EL19_5330	12418.14	29	25	25	67.0	61.0	59.5	109.0	100.0	93.0	112.142857142857	105.0	99.18253968253971	150.75	143.0	133.0	247	248	227	51.301261471541096	50.842029857195904	45.7430039754541
EL19_6120	7977.7	0	0	0	48.0	41.5	43.25	75.0	69.5	69.0	84.62307692307691	77.46923076923079	75.75384615384621	114.75	105.25	98.75	219	212	208	49.2944428813866	47.207966162196996	43.2775541189516
EL19_5336	15393.0	22	19	12	57.0	55.0	49.0	83.0	89.0	68.0	98.0144927536232	102.85507246376801	82.2826086956522	136.75	148.5	112.25	244	246	230	50.658868486279495	55.779355562152396	43.2731924450451
EL19_6453	10551.465	28	22	16	71.25	74.25	55.0	109.0	110.5	88.0	117.014492753623	118.847826086957	94.77536231884059	164.5	168.25	133.75	244	250	206	58.3909533923021	63.189311460332	50.2209742026951
EL19_5600	10948.37	40	37	32	88.0	81.75	66.0	128.5	126.5	103.0	133.671428571429	131.307142857143	107.4	179.25	179.5	144.25	252	254	209	56.3743197387078	60.259498362143205	48.352988643840504
EL19_6795	10109.3	0	0	0	77.0	70.0	68.0	144.0	136.0	121.0	129.59285714285699	124.278571428571	110.135714285714	178.25	173.5	149.5	239	243	218	60.9765725066251	62.10076145655599	50.8459672381027
EL19_5204	14187.855	46	40	44	88.75	82.75	82.0	112.5	103.0	101.5	122.314285714286	114.45	111.257142857143	153.0	143.25	136.75	232	229	214	44.239551579401905	43.7933875301615	39.629647253266
EL19_6463	13060.32	21	17	20	49.25	46.0	48.0	89.5	83.0	79.0	101.917910447761	95.5223880597015	90.3582089552239	143.25	134.5	126.5	241	240	223	55.9636090818454	55.714729416497605	50.512323068044005
EL19_5498	16199.13	27	20	21	68.25	59.0	56.25	84.5	76.0	75.0	103.238095238095	95.015873015873	90.07142857142858	132.5	121.0	113.0	247	242	218	53.492643018856896	53.5028947444131	48.1816859101345
EL19_6752	15098.82	16	14	16	36.0	30.5	32.75	64.0	58.5	58.5	82.4785714285714	77.42142857142859	74.3928571428571	127.5	120.5	114.5	212	209	190	55.01385932080171	53.1467451113435	47.8908676097134
EL19_5420	9860.4	41	36	30	78.75	72.75	62.0	107.5	99.5	91.0	113.642857142857	108.478571428571	98.7142857142857	151.0	143.25	131.75	225	233	204	45.19089349733371	47.4597092062783	41.7922724801424
EL19_6787	10365.64	27	21	20	60.0	56.0	49.0	85.5	81.0	70.0	104.142857142857	100.33571428571399	86.3928571428571	150.5	148.75	125.25	249	249	222	56.2681876500238	57.820188990367406	50.302637548104705
EL19_5497	11700.16	16	13	14	57.0	48.5	48.0	81.5	74.5	71.0	88.11111111111109	80.0	77.1904761904762	114.75	104.5	101.75	223	212	202	44.18546769646729	41.5807647837314	37.7708277453835
EL19_6575	14466.32	16	8	8	49.75	43.75	43.75	68.5	62.5	61.5	80.4785714285714	73.8928571428571	71.07857142857141	105.0	96.5	91.25	204	190	179	42.297076766373294	40.0585356640478	36.1927429939555
EL19_5748	14388.96	29	27	26	79.0	72.0	62.0	119.5	117.0	101.0	123.514285714286	118.82142857142901	102.492857142857	170.25	165.0	140.25	242	244	209	55.2026333584001	56.412824178172905	47.7668944731112
EL19_6451	12980.48	24	18	17	68.5	61.25	56.25	95.5	91.5	82.0	105.630434782609	101.485507246377	89.0942028985507	140.75	135.0	117.0	235	237	217	50.430421256725104	52.6073786153361	43.2940864593849
EL19_5167	19582.695	0	0	0	64.0	53.75	49.75	99.0	89.0	84.5	105.779411764706	95.75735294117649	88.3014705882353	144.25	130.5	119.25	231	225	208	55.2806564757706	53.3771342810036	46.88841282321901
EL19_6509	16826.8	0	0	0	36.5	31.5	31.5	67.0	60.0	55.0	81.5035971223022	73.89928057553959	68.1942446043166	115.5	102.0	94.5	241	235	216	57.08008283571571	54.579857058993205	48.090325294441904
EL19_5319	11794.56	23	15	17	59.5	53.25	51.25	86.0	77.0	74.5	93.984126984127	86.6428571428571	82.3174603174603	116.75	111.0	108.5	232	224	199	44.94316128213221	44.511475245956795	39.8847641675166
EL19_6308	13873.02	14	7	7	62.25	54.0	50.0	89.0	78.0	74.0	98.38095238095242	89.4206349206349	80.84126984126979	136.0	125.75	108.0	209	203	186	48.264911833398294	46.9142798174889	41.704563337536605
EL19_5689	13384.87	0	0	0	84.0	74.0	66.0	113.5	102.0	93.0	117.925373134328	108.223880597015	99.49253731343279	155.0	146.25	133.0	234	234	214	52.0587618918213	52.3328907619714	48.380811810142
EL19_6218	14703.52	24	17	13	59.75	54.0	52.0	85.0	79.0	72.5	100.785714285714	93.8071428571429	88.57142857142858	141.75	134.25	125.75	226	216	200	51.7995285823783	51.106166324449795	46.8080640622303
EL19_5378	11295.315	47	37	34	101.0	90.5	80.0	140.5	133.0	122.5	136.464285714286	125.935714285714	118.207142857143	172.25	162.0	154.0	228	223	212	46.1917197591329	46.8840926090491	44.501959609035104
EL19_6140	10696.5	17	17	20	32.0	30.0	32.0	48.0	44.5	45.0	61.0294117647059	57.8823529411765	58.0955882352941	79.25	73.0	71.75	194	183	171	40.1054057825719	38.6243175796898	35.7934152182318
EL19_5214	4513.98	19	18	14	71.0	62.75	60.75	128.5	119.0	111.0	133.214285714286	124.95	118.035714285714	197.25	190.0	174.5	247	242	227	64.9086558742345	64.2504457896804	59.5282909241432
EL19_6667	10027.725	14	7	8	63.5	52.25	52.0	97.5	88.0	86.0	99.7301587301587	90.61904761904758	86.84920634920641	137.25	126.75	120.0	205	200	187	51.9672839695765	49.5273430973812	44.778935665836
EL19_5738	12821.55	22	16	17	82.0	74.0	73.75	124.5	115.5	108.0	124.7	116.8	111.935714285714	168.5	160.0	152.5	245	245	234	52.5186777327016	52.453912624706	48.9463383620723
EL19_6836	5036.22	12	9	12	44.0	40.75	41.75	74.0	67.5	68.0	82.4609375	76.7890625	76.21875	107.0	100.25	102.0	205	196	185	48.1648910496311	46.8792471829167	44.1438124894346
EL19_5478	8534.04	0	0	0	74.0	71.0	63.0	96.0	101.0	81.0	104.576642335766	106.80291970802901	88.6277372262774	129.0	132.0	109.0	235	250	207	43.4593661853395	48.291065946364796	38.26763478513
EL19_6655	14350.72	0	0	0	95.5	94.75	77.0	130.5	135.5	104.5	126.647058823529	132.147058823529	104.610294117647	160.0	169.5	134.5	218	225	180	46.9438639404105	50.601204701186	39.9175395950234
EL19_5699	15470.86	0	0	0	54.75	47.75	43.0	89.0	77.0	69.5	102.636363636364	93.7878787878788	84.3636363636364	146.75	136.25	120.0	246	244	231	59.5120454453393	58.5046524284305	53.28681900625789
EL19_6513	14697.28	28	19	17	54.0	45.75	42.75	88.5	79.5	71.5	101.82142857142901	92.57857142857141	83.04285714285709	142.0	128.0	112.25	239	233	205	55.3074165811399	53.832416199867204	47.094711158644294
EL19_5227	14255.675	31	23	20	89.75	79.0	73.0	116.0	107.5	95.5	120.235714285714	111.3	99.1928571428571	144.75	135.0	117.0	249	250	219	41.666820075085894	43.2610779258834	37.6635801850215
EL19_6504	17151.925	17	8	9	72.0	63.0	57.25	108.5	99.0	92.5	116.373015873016	108.174603174603	99.8730158730159	164.75	153.0	140.75	249	247	232	61.2736464234972	61.541411016008304	55.1505552649449
EL19_5473	11063.79	24	19	21	49.0	41.75	41.75	75.5	68.0	66.0	94.0735294117647	86.25	80.5147058823529	136.25	124.5	113.25	242	246	247	54.948545945503	54.224874707435106	49.2118602528139
EL19_6814	12101.6	14	13	13	53.0	47.0	42.0	74.0	69.5	64.0	88.5857142857143	83.0571428571429	74.83571428571429	120.0	113.0	105.0	233	226	202	52.914888320405105	50.568106567776006	44.8539774251184
EL19_5581	7910.37	20	20	17	50.0	47.75	46.0	85.5	81.0	78.0	98.17142857142859	95.8928571428571	91.4	133.25	127.5	120.75	252	254	253	58.1788291066251	57.009363919551106	54.306060448525
EL19_6325	13636.435	26	19	18	51.75	45.75	45.5	74.0	67.0	66.5	86.20714285714291	79.6571428571429	76.58571428571429	111.75	103.25	99.25	231	217	200	44.8581291091558	44.2183547664635	40.5528318191328
EL19_5396	14564.24	14	15	13	52.0	47.0	42.5	83.5	80.0	72.0	101.364285714286	97.3357142857143	87.32857142857141	147.0	144.0	127.25	249	248	223	59.3365248034052	60.578816098680704	52.6995614983385
EL19_6396	15110.45	16	14	15	75.75	68.0	61.75	105.5	97.5	84.5	112.457142857143	109.15	94.6571428571429	148.75	150.25	124.5	239	250	213	53.9539333786686	58.95211140280661	48.7276636050929
EL19_5685	12956.64	11	6	6	78.25	67.0	58.75	114.0	102.0	92.5	119.0	108.619047619048	98.34126984126979	156.0	144.0	129.5	245	241	215	52.4727738927532	52.439352725655496	48.1763697591942
EL19_6688	13874.4	18	13	15	43.75	39.0	38.75	75.0	63.0	59.0	88.8203125	81.5078125	75.921875	131.0	120.0	106.0	214	212	197	54.151498418824396	51.795478490188295	45.9511225047748
EL19_5468	6760.17	38	34	31	79.0	70.5	68.0	125.0	116.0	109.0	124.16296296296301	116.866666666667	109.4	169.0	160.0	149.5	238	235	216	51.819319771713495	51.2807315941945	46.4261892122983
EL19_6164	12599.55	23	19	19	48.75	43.75	42.0	70.5	61.5	60.5	87.32857142857141	79.63571428571429	73.24285714285709	117.5	107.5	97.25	235	220	199	50.558384635363	47.869157808241205	42.314150808972705
EL19_5347	15330.975	16	11	11	55.0	47.75	46.0	80.0	73.0	68.5	90.24285714285709	81.5642857142857	77.0928571428571	121.75	114.0	105.5	230	220	193	44.505091686487	42.761882225044396	38.494491136955105
EL19_6784	13062.08	23	13	10	47.0	40.0	37.0	80.0	70.0	64.0	87.4071428571429	77.70714285714291	70.1785714285714	125.25	111.25	100.25	198	182	160	44.6255236236448	41.553207016555795	37.1774411093731
EL19_5403	13118.73	29	18	21	101.0	89.75	75.5	130.5	122.0	110.0	134.192857142857	124.278571428571	107.207142857143	168.25	161.25	138.0	246	248	214	50.7520274859663	52.5578910499039	43.2282708635211
EL19_6409	13394.52	37	29	28	88.0	79.5	68.75	126.0	118.5	99.5	138.078571428571	132.692857142857	109.728571428571	184.75	190.25	147.75	252	254	228	57.8321893709801	61.84302435071201	49.189962545327205
EL19_5524	12466.68	0	0	0	97.25	80.75	73.0	130.0	116.0	106.0	129.4296875	117.984375	108.0	175.0	161.25	148.5	237	227	203	53.16704970848699	52.4919167943042	47.4006212790275
EL19_6619	12685.01	22	16	17	44.0	38.0	39.75	80.5	73.0	71.0	88.8857142857143	81.20714285714291	78.8071428571429	121.25	116.25	109.25	231	230	216	50.7331976954636	49.6607913067931	45.681395301261205
EL19_5407	10680.275	21	18	20	63.75	56.0	55.75	102.0	93.0	90.5	103.5	96.48571428571431	93.45	137.0	129.75	126.25	231	227	214	50.4656732112222	49.960773924558104	46.6101734965801
EL19_6476	10124.96	25	22	26	52.25	49.25	48.25	75.0	69.0	66.5	83.9285714285714	78.00793650793649	73.9603174603175	106.5	97.75	88.75	245	250	238	41.4074734455371	40.749477745217	36.9333238782866
EL19_5537	14261.445	31	23	19	67.0	58.75	49.75	95.5	88.5	75.5	106.385714285714	98.75714285714291	83.28571428571429	141.5	134.0	115.0	239	233	212	49.062811850528604	50.6588067053891	42.3261209405565
EL19_6444	14657.5	0	0	0	40.0	36.0	36.0	63.5	60.5	53.5	76.91428571428571	76.3214285714286	67.30714285714289	106.5	101.75	90.25	241	243	215	52.59407271829821	56.4720938095929	47.11716552109261
EL19_5542	11575.2	35	29	26	84.0	73.75	71.0	110.0	100.0	94.0	116.521428571429	106.08571428571399	98.87857142857142	151.75	138.0	130.25	246	238	230	46.568966085377596	44.662682298912706	40.1888469902401
EL19_6204	17352.87	23	18	20	62.5	57.25	53.5	95.0	84.5	77.0	103.971428571429	95.3	88.70714285714291	135.25	122.75	114.25	230	225	210	51.4807979648294	51.012863379895	47.121837554490796
EL19_5274	11310.08	29	22	24	93.0	83.75	81.0	119.5	110.0	104.5	122.014285714286	113.771428571429	106.864285714286	150.0	141.25	134.25	247	245	229	46.3067634499837	46.679735849206494	42.878984927432604
EL19_6828	7836.21	22	18	14	70.5	64.0	59.0	105.0	92.0	87.5	109.66923076923099	100.676923076923	92.7153846153846	142.5	130.75	119.75	241	238	217	51.8462827058165	52.3913738364882	46.4294471206415
EL19_5394	16996.09	29	28	25	81.0	73.0	68.75	113.0	103.0	95.5	118.285714285714	109.785714285714	102.25	150.25	143.25	131.5	243	241	225	45.664602369429105	45.605090229949205	41.7982693869137
EL19_6134	16304.19	0	0	0	63.0	56.25	56.0	91.0	83.0	81.0	104.5	96.57462686567159	92.00746268656721	142.25	132.0	124.25	240	238	223	56.526758584675896	55.9236021387706	51.1605899001093
EL19_5247	13910.4	21	19	14	55.75	53.5	48.0	90.0	84.5	73.5	93.45714285714291	95.3642857142857	80.3071428571429	123.0	127.5	102.25	217	232	194	49.043274303088	54.5023543434825	43.21352313461679
EL19_6532	8431.225	28	20	19	71.75	65.0	60.0	98.0	94.0	85.5	111.4	110.778571428571	97.20714285714291	139.0	141.0	125.25	239	251	229	52.8496986508155	58.15076755923929	48.1087641290297
EL19_5850	8791.75	15	10	12	90.25	82.25	79.5	120.5	116.0	103.5	119.444444444444	114.93650793650801	105.53174603174601	153.0	149.75	135.0	237	231	227	43.409594433591394	44.98546361334889	39.6681608362044
EL19_6447	11400.25	0	0	0	83.5	80.0	73.0	122.0	115.0	103.0	117.33812949640301	113.38129496402901	102.568345323741	153.5	153.0	135.5	231	232	208	49.581078958396596	50.233714021540095	44.5660315109334
EL19_5645	14023.98	25	19	23	68.75	60.75	58.75	85.0	78.0	75.5	97.65	89.25	85.2357142857143	119.75	109.25	105.25	236	226	212	43.1025087320078	41.841620702616	38.152403719268705
EL19_6102	13571.36	20	18	15	84.25	76.0	73.25	106.0	97.5	94.0	110.30952380952401	102.53174603174601	98.63492063492059	135.75	125.75	123.0	203	196	183	42.1833074636334	41.6264697533551	38.6898649622049
EL19_5101	9253.335	23	24	23	77.5	76.5	70.0	103.0	96.0	86.0	109.094488188976	103.330708661417	92.50393700787399	132.5	124.0	110.0	246	246	242	42.7663331967228	39.996836207838605	37.7743664692703
EL19_6290	13229.32	17	12	16	57.25	51.25	50.5	92.5	84.5	80.5	97.7936507936508	90.8571428571429	86.5238095238095	132.0	121.0	113.25	248	252	253	50.227692355563	50.159699247218704	45.54763911084121
EL19_5704	14492.32	30	24	25	85.0	78.0	73.0	128.0	119.0	111.0	120.178294573643	112.240310077519	104.821705426357	150.0	141.0	130.0	230	229	205	45.488571643807404	44.7579907659303	40.3288144531153
EL19_6373	12410.115	23	17	17	54.0	50.0	47.0	75.0	69.0	64.0	84.52857142857141	80.66428571428571	71.1857142857143	109.25	103.25	93.25	197	198	160	39.357692447335296	40.8116591315381	33.3530462436451
EL19_5693	10388.565	32	24	22	128.0	118.0	110.0	166.0	156.0	142.0	154.917293233083	145.714285714286	133.112781954887	188.0	177.0	163.0	229	223	210	47.689025024311704	48.1872250498891	44.4753343516037
EL19_6289	14512.41	22	18	18	65.0	58.25	54.0	94.0	90.0	79.0	101.984126984127	96.30158730158729	85.65079365079359	135.0	126.0	112.25	237	238	199	49.2286069885361	50.1487818143205	42.223844914515794
EL19_5353	11309.87	27	23	21	74.5	65.0	61.75	107.5	98.0	88.5	117.85	111.264285714286	98.8142857142857	158.25	146.5	130.0	251	250	227	55.3430017412014	57.327735162926	48.48089228502621
EL19_6610	5121.655	16	14	17	41.75	39.0	40.75	69.0	66.0	63.5	84.11428571428571	82.3428571428571	77.25	123.5	121.0	111.0	220	231	193	52.9639602882392	53.622148788526495	44.22866107437179
EL19_5737	6989.58	0	0	0	93.0	84.75	80.5	127.5	120.0	112.0	120.67857142857099	114.514285714286	106.41428571428601	157.0	152.0	140.0	216	222	229	48.7048470631097	48.698231796048496	44.7274698260485
EL19_6649	6320.1	18	11	15	59.0	53.0	57.0	111.0	103.0	103.0	111.902255639098	105.61654135338301	103.42857142857099	153.0	143.0	138.0	248	248	236	61.1955218035841	60.8817435197757	56.222405448885496
EL19_5534	7388.91	30	21	22	93.75	82.75	77.0	130.0	117.0	107.0	130.435714285714	119.642857142857	112.08571428571399	171.0	158.0	148.25	241	238	237	50.5574978199778	50.4660397855243	47.2058839330797
EL19_6221	7845.76	34	30	34	77.75	69.75	72.5	104.5	97.0	95.5	106.885714285714	98.8	97.9071428571429	136.25	128.0	126.0	213	216	224	39.3362347307858	38.6588473033036	36.0983660979756
EL19_5116	9257.6	28	21	19	59.25	54.75	54.0	98.5	89.5	84.0	106.015873015873	99.9761904761905	91.1904761904762	148.0	139.5	126.5	244	241	210	51.873227642318	52.87426054869639	45.54693654431029
EL19_6384	12305.58	21	14	12	74.0	67.75	65.75	110.5	107.0	100.0	118.092857142857	113.392857142857	105.242857142857	160.25	155.0	144.5	240	245	235	53.2438257883838	55.2620567174378	48.022757109636004
EL19_5430	9632.5	19	13	13	57.75	51.0	50.75	88.5	81.5	79.0	94.92142857142859	87.8142857142857	83.1285714285714	127.25	119.0	111.0	203	194	176	45.10596123520371	44.8807509834522	39.8536608822111
EL19_6789	11399.0	17	8	6	50.0	45.0	42.0	71.5	66.0	62.5	84.0642857142857	76.97142857142859	72.0	105.25	99.25	90.25	241	237	211	47.459063877097705	45.38134863244921	41.211683752278795
EL19_5170	11202.36	21	15	17	76.25	66.25	62.25	106.5	96.0	90.5	114.902985074627	106.522388059701	96.9776119402985	149.5	141.75	122.75	232	233	217	52.610052128916294	53.7888822704881	45.3478562496039
EL19_6759	11363.5	30	27	26	71.25	62.75	57.0	97.5	94.0	85.5	107.607142857143	101.82142857142901	91.23571428571431	144.0	138.5	125.0	218	213	190	47.2898146255362	48.0925767701268	41.686671388209604
EL19_5184	11153.52	29	21	21	75.0	65.75	62.0	118.0	106.5	100.5	115.142857142857	104.878571428571	98.92142857142859	148.75	136.5	130.25	215	210	195	48.04203366815621	47.1125192021229	42.379081961181704
EL19_6374	18309.85	8	5	6	64.5	56.25	52.5	92.5	85.5	80.5	105.328571428571	97.42142857142859	90.12857142857142	143.25	130.5	120.0	234	230	203	51.9765363301534	50.9947194130573	45.2711801628827
EL19_5766	3887.875	0	0	0	104.75	94.0	91.25	147.0	135.0	129.0	140.885714285714	130.664285714286	124.628571428571	181.25	172.0	162.25	242	239	228	54.7499332431886	54.6755782703609	51.6900478651763
EL19_6332	3874.22	0	0	0	53.5	49.0	48.75	82.5	76.5	75.0	90.95	85.32857142857141	84.32857142857141	123.75	117.0	115.25	253	251	249	47.80300177203589	47.0816591788992	45.00446706159799
EL19_5250	8064.09	14	10	12	75.5	66.75	64.75	110.0	101.0	98.0	116.742857142857	108.235714285714	102.771428571429	153.0	145.0	137.25	236	237	218	50.984321391475106	51.0485184241333	46.7351858353725
EL19_6177	9032.16	13	11	14	45.0	42.0	43.0	61.5	55.5	56.0	78.63571428571429	73.03571428571429	71.6857142857143	103.0	97.25	95.0	219	215	206	47.71033864012279	46.218344907200496	41.7829412911461
EL19_5833	7281.495	26	19	21	75.5	68.0	68.5	112.0	104.0	100.0	108.128571428571	100.314285714286	97.65	137.0	129.0	123.25	225	224	225	40.204127147236	39.5923627753334	37.5422879070384
EL19_6292	9092.32	17	11	16	63.0	54.75	53.5	91.5	83.5	83.5	91.6666666666667	84.56349206349209	83.5714285714286	123.75	114.75	112.0	174	163	163	38.5441046075791	37.8767466462992	35.4528257991215
EL19_5490	9286.375	41	39	38	72.5	67.0	70.0	84.0	77.5	79.0	91.5857142857143	85.0714285714286	86.32142857142858	102.25	95.0	95.25	172	163	161	28.6451838367304	27.464992199264397	25.5740616844104
EL19_6584	10843.125	24	21	23	56.75	50.0	50.0	81.5	72.5	73.0	91.57857142857141	83.07857142857141	81.00714285714291	114.25	101.5	101.75	213	203	190	45.7014188116489	43.992162130085795	40.989645372328205
EL19_5696	13185.14	28	22	18	80.0	73.75	67.0	113.0	104.5	95.0	114.916666666667	106.939393939394	98.5833333333333	148.0	139.25	131.0	217	210	182	43.0552710051064	42.5801009998403	39.2650110677125
EL19_6416	14349.435	24	19	15	86.0	76.75	73.5	121.0	111.0	102.5	119.885714285714	111.58571428571399	105.692857142857	157.25	147.0	140.5	247	242	231	51.481516654427395	51.595826292957405	48.1739797267494
EL19_5751	12988.65	29	23	21	79.75	69.75	64.0	114.5	107.5	96.0	120.435714285714	110.685714285714	100.992857142857	154.0	140.25	122.0	241	238	227	50.623054820331	50.124318214461	45.1548090810371
EL19_6334	14370.4	0	0	0	61.0	54.75	50.0	85.5	76.0	69.0	92.85	84.7357142857143	78.21428571428571	117.25	109.0	101.25	232	229	210	48.04358407969811	46.6125327751705	42.123454345067
EL19_5575	15007.41	29	26	25	64.0	59.0	55.0	93.0	88.0	84.5	99.9428571428571	93.3857142857143	88.42142857142859	128.5	121.25	111.5	225	217	195	43.7428343860264	42.8023037291464	39.136188676614296
EL19_6717	11141.09	0	0	0	72.0	64.0	63.0	102.5	94.5	90.5	100.85	93.8357142857143	91.5857142857143	132.5	125.0	123.25	246	244	226	49.7677953423437	48.078414773284905	44.459986976293294
EL19_5395	9061.13	33	27	14	77.75	82.5	56.0	112.0	116.5	87.5	113.478571428571	117.642857142857	88.17142857142859	144.25	149.5	113.25	243	252	194	46.0683676891381	51.728131504050204	40.0831766244171
EL19_6705	10820.6	19	16	11	45.25	47.75	33.75	70.0	83.5	57.5	95.0357142857143	100.135714285714	76.4428571428571	142.0	147.25	113.0	240	249	251	62.912570453517894	66.7829309508994	55.052659085220796
EL19_5272	11857.58	16	14	15	56.0	50.0	49.5	85.0	75.5	75.5	93.12857142857142	86.27857142857141	84.0642857142857	119.25	111.25	111.0	233	233	223	49.6954527771051	48.4910535184151	44.477172338159704
EL19_6823	11656.8	0	0	0	53.75	45.0	45.0	82.5	74.0	74.5	95.2121212121212	87.8939393939394	85.5606060606061	145.0	134.5	129.25	234	235	213	55.683680000219795	54.1958925763657	49.8722425170123
EL19_5136	17118.975	23	17	16	40.0	35.0	34.0	65.0	55.0	51.0	75.38095238095241	67.0555555555556	62.261904761904795	100.75	91.75	84.75	191	178	165	42.6824286362165	40.478005001344705	36.4641585278319
EL19_6350	15268.05	27	17	18	73.0	61.0	60.5	110.5	99.0	93.0	107.66176470588199	97.34558823529409	92.4338235294118	142.0	131.25	125.0	232	222	203	44.0066022972876	43.295432771952704	40.511123704371
EL19_5773	17036.1	23	13	13	68.25	56.75	54.75	112.5	101.0	96.5	115.5	106.135714285714	98.97857142857141	160.25	149.0	137.0	250	248	229	57.5884056076538	57.235750099166005	52.7594606548625
